,Unnamed: 0,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,Scaled,k,KMeans_Sharpe,KMeans_Sortino,KMeans_Return
21,21,2013-02-01,2018-02-01,2018-02-02,2019-02-04,-0.0038156137279131,-0.0048073333282,-0.0110337458516789,0.0072597101419147,0.0091587288658866,0.0193779386754829,0.0087738005699309,0.0110967626389391,0.0252826498529437,True,30,0.0014480697864813546,0.0017895391437029089,0.004315443167446833
22,22,2013-02-04,2018-02-05,2018-02-06,2019-02-06,0.0068100167986419,0.008896928429893,0.0191681318048961,0.0177060166447548,0.02295069433759,0.0465086609325223,0.0188048953646438,0.024462736038798,0.0527656534891222,True,30,-0.02690563097607313,-0.03801948511791135,-0.08774147448616565
23,23,2013-02-05,2018-02-05,2018-02-06,2019-02-06,0.0068100167986419,0.008896928429893,0.0191681318048961,0.0177060166447548,0.02295069433759,0.0465086609325223,0.0213279822293813,0.0280166742941711,0.0609253832976662,True,30,-0.02690563097607313,-0.03801948511791135,-0.08774147448616565
24,24,2013-02-06,2018-02-06,2018-02-07,2019-02-07,0.0039524783522417,0.0051892386732894,0.011094516882372,0.0174276698421028,0.0226033744275176,0.045765324430069,0.0171870743033776,0.0223521847100832,0.048197313017558,True,30,0.005838033299103696,0.007565925969861902,0.017620728427160434
25,25,2013-02-07,2018-02-07,2018-02-08,2019-02-08,0.0187876412731142,0.0257395713416789,0.0522147976892996,0.0344043576112381,0.0464736325361884,0.0894674745507561,0.0338531091786001,0.0456613662405942,0.0936906996656056,True,30,0.053159764873260205,0.07150361563300958,0.18674873668422487
26,26,2013-02-08,2018-02-08,2018-02-09,2019-02-11,0.0129673656066234,0.0177408726410516,0.0356418723756616,0.0309948468437065,0.0417632054521851,0.080046224731899,0.0302554093359074,0.0408513677215632,0.0845899742011752,True,30,-0.006467642511263355,-0.008929013428685368,-0.018929264396311242
27,27,2013-02-11,2018-02-12,2018-02-13,2019-02-13,0.0133346846712996,0.0182287462156875,0.0366397667706887,0.0305202554974432,0.0411179780034787,0.0787620756956955,0.0308316466585175,0.0414845858843349,0.0850379360528056,True,30,-0.002213871926080912,-0.0030459086146578883,-0.006831724762451532
28,28,2013-02-12,2018-02-12,2018-02-13,2019-02-13,0.0133346846712996,0.0182287462156875,0.0366397667706887,0.0305202554974432,0.0411179780034787,0.0787620756956955,0.0283669062735031,0.0381949786577029,0.0783823822548473,True,30,0.0197298605893486,0.02783893067814392,0.059915853820031506
29,29,2013-02-13,2018-02-13,2018-02-14,2019-02-14,0.0080502974162616,0.0110228583083116,0.0219294436210144,0.0247047512683843,0.0331264622959402,0.0629831412056624,0.0244835948599878,0.0327177679263165,0.0682777136763418,True,30,0.004222426115444707,0.005773244915834946,0.012286906573803115
30,30,2013-02-14,2018-02-14,2018-02-15,2019-02-15,0.0098971264669349,0.0135864104843643,0.0270980498565055,0.0246754242567809,0.0330859916266415,0.062903823686308,0.0274504066629565,0.0365755344255147,0.0751585802591847,True,30,0.014873937745653636,0.019508867451184967,0.05189865627666254
31,31,2013-02-15,2018-02-15,2018-02-16,2019-02-19,0.0097334348540094,0.013361613455924,0.0266437727742715,0.0230954203001727,0.0309518751423977,0.0587453841563514,0.0251471650591533,0.0334157954604388,0.0689458193575699,True,30,-0.03394568916802256,-0.049949098393247265,-0.10416595524811763
32,32,2013-02-19,2018-02-20,2018-02-21,2019-02-21,0.0154264085228668,0.0210218557499332,0.042457493870537,0.0262273250215247,0.034952344082261,0.0669220524090319,0.0271379571328998,0.0360772857645971,0.0751559085559128,True,30,0.0186669554273521,0.02454299229643501,0.05592559958464286
33,33,2013-02-20,2018-02-20,2018-02-21,2019-02-21,0.0154264085228668,0.0210218557499332,0.042457493870537,0.0262273250215247,0.034952344082261,0.0669220524090319,0.0299999201564079,0.0399246379167876,0.0831960386726679,True,30,0.014649539066574443,0.019216349100111756,0.051132808685325534
34,34,2013-02-21,2018-02-21,2018-02-22,2019-02-22,0.0155603155098319,0.021206111932931,0.0428374928310378,0.0298827831478915,0.0398198819413012,0.076683616720115,0.0272255535601951,0.0363381984243172,0.0752314990781174,True,30,0.024174655078421852,0.0316249430053613,0.0879911422978466
35,35,2013-02-22,2018-02-22,2018-02-23,2019-02-25,0.0113235115478286,0.0153831448529972,0.0308952700942956,0.024622366265959,0.0327600279735247,0.0625975504341743,0.0240113474237077,0.032063222390637,0.0652668067595437,True,30,0.007082612359697129,0.009261572895947822,0.018905326507304355
36,36,2013-02-25,2018-02-26,2018-02-27,2019-02-27,0.0083836727494998,0.011316074631169,0.0226340100853693,0.0275944667760677,0.0365071181031418,0.0700505610423902,0.0297951046300822,0.0400233892802152,0.0819164932425429,True,30,0.008548984521752507,0.011135696974984417,0.02274002707682014
37,37,2013-02-26,2018-02-26,2018-02-27,2019-02-27,0.0083836727494998,0.011316074631169,0.0226340100853693,0.0275944667760677,0.0365071181031418,0.0700505610423902,0.0298904630428965,0.0397978785682862,0.0805982447756349,True,30,0.008548984521752507,0.011135696974984417,0.02274002707682014
38,38,2013-02-27,2018-02-27,2018-02-28,2019-02-28,0.0130937355235152,0.0176308694780002,0.0354306493587567,0.0282104660723794,0.0372936142519741,0.0716393872679524,0.0300722524541932,0.0402554099712627,0.0816282472324451,True,30,0.02017463805065269,0.02592968779140929,0.05492666639029393
39,39,2013-02-28,2018-02-28,2018-03-01,2019-03-01,0.0211631299707945,0.0283951266939638,0.0575944154025326,0.0350735578854054,0.0461141108277224,0.0897035881738805,0.0420323617421835,0.0555578300731296,0.1152719692291056,True,30,0.027263925236260325,0.03479557321160944,0.07459601296234872
40,40,2013-03-01,2018-03-01,2018-03-02,2019-03-04,0.0192209359152841,0.0258607421882927,0.052228652761769,0.0303878944594215,0.0401302650588944,0.0772806276271214,0.0290131016779447,0.038604214806407,0.0792734806833236,True,30,0.02780077417201843,0.036240363489168294,0.08001471545879667
41,41,2013-03-04,2018-03-05,2018-03-06,2019-03-06,0.0118223505301777,0.0159308351633954,0.0317207047761777,0.0199684249436326,0.0264674175260867,0.0500097202813832,0.0230037920075299,0.0305976989628942,0.0626003630877221,True,30,0.010591632842262192,0.013681737658529945,0.028793073056840295
42,42,2013-03-05,2018-03-05,2018-03-06,2019-03-06,0.0118223505301777,0.0159308351633954,0.0317207047761777,0.0199684249436326,0.0264674175260867,0.0500097202813832,0.0245151954780207,0.0327682612138389,0.0663059937455097,True,30,0.012032067348967921,0.015506035094633832,0.03265252561412404
43,43,2013-03-06,2018-03-06,2018-03-07,2019-03-07,0.0101100069617489,0.0136552016838239,0.0270900914579404,0.0167279701648797,0.022274296280132,0.0417499763096934,0.019497699950393,0.0261989534889215,0.0523493762855075,True,30,-0.0026505672023092197,-0.0034725772708826216,-0.008809134313977179
44,44,2013-03-07,2018-03-07,2018-03-08,2019-03-08,0.0083417974738775,0.0112745542180361,0.0222946211730607,0.0136224965516284,0.0181902074331162,0.0338654141245113,0.0159085189098144,0.0214872138023201,0.0418429526661525,True,30,0.0028883772929468297,0.0037076006550088108,0.007850227566797045
45,45,2013-03-08,2018-03-08,2018-03-09,2019-03-11,0.0046974796548612,0.0063209128723857,0.0124385797330059,0.0117700427423135,0.0156727985315662,0.0291111428776467,0.0091373251696151,0.0122747879657421,0.0236212932675572,True,30,0.0018714518518455384,0.00244780988892253,0.005061255538509485
46,46,2013-03-11,2018-03-12,2018-03-13,2019-03-13,0.0104372658126174,0.0139625420382311,0.0278266290595324,0.0172361622653349,0.0228735551761199,0.042940438950886,0.0153105189311378,0.0203160574687201,0.0406915371771254,True,30,0.009628274096380906,0.012594281986520664,0.026481197392010363
47,47,2013-03-12,2018-03-12,2018-03-13,2019-03-13,0.0104372658126174,0.0139625420382311,0.0278266290595324,0.0172361622653349,0.0228735551761199,0.042940438950886,0.0183348571661902,0.0242989807988988,0.0477110675568984,True,30,0.010939004967311294,0.014270726337779285,0.030041429635184226
48,48,2013-03-13,2018-03-13,2018-03-14,2019-03-14,0.0143725393883739,0.0191161157084407,0.0384447747057724,0.0190587112862168,0.0251942812059336,0.0475576487199202,0.0228170294067986,0.0303941243101998,0.0603049698862714,True,30,0.007624011417450835,0.009960583163952492,0.02107963683411236
49,49,2013-03-14,2018-03-14,2018-03-15,2019-03-15,0.014649986364445,0.019487677945514,0.0392064930633041,0.0213482003991529,0.0281932764929643,0.0534372252541546,0.0219194694811831,0.0291152214232419,0.0594573199694677,True,30,0.010357535132727452,0.01353327769444734,0.02876778412525566
50,50,2013-03-15,2018-03-15,2018-03-16,2019-03-18,0.014496579724374,0.0192828811639217,0.0387865818842236,0.021588616656802,0.028513734766012,0.0540607499002284,0.0185945306345974,0.0247438211820517,0.0492509926640257,True,30,0.010156055399032582,0.013267931938994698,0.02819585931374016
51,51,2013-03-18,2018-03-19,2018-03-20,2019-03-20,0.0154247552970164,0.0205176081162887,0.0411853152382214,0.0224061760250477,0.0295558625545799,0.0560891494351725,0.0245460650198568,0.0325819110952248,0.0654154444233219,True,30,0.006523383812838357,0.008546422610361499,0.01800395885327451
52,52,2013-03-19,2018-03-19,2018-03-20,2019-03-20,0.0154247552970164,0.0205176081162887,0.0411853152382214,0.0224061760250477,0.0295558625545799,0.0560891494351725,0.0237656391673828,0.0313804361778158,0.0640580585693554,True,30,0.006523383812838357,0.008546422610361499,0.01800395885327451
53,53,2013-03-20,2018-03-20,2018-03-21,2019-03-21,0.0193031771678768,0.0256576987559758,0.0518670736404005,0.0274936443399621,0.0363442344094232,0.0694593105837816,0.0315345348357117,0.0421110991672004,0.0851283172635644,True,30,0.012484336947806516,0.016392582567158066,0.03486850711233838
54,54,2013-03-21,2018-03-21,2018-03-22,2019-03-22,0.0241026276274605,0.0325817645077365,0.0644643433628665,0.0294866817827429,0.0392432774234683,0.0743460929678974,0.0294349284685825,0.0394663832710392,0.0799197717134013,True,30,0.012682995391363189,0.016662327472251808,0.03541868408729904
55,55,2013-03-22,2018-03-22,2018-03-23,2019-03-25,0.031417764320919,0.042359395747902,0.084290743512448,0.0383535877799936,0.0509394926068953,0.0970453735459105,0.0405105738748512,0.054292441702224,0.1105227799521315,True,30,0.019873664726746985,0.025983580873548726,0.0558110821236539
56,56,2013-03-25,2018-03-26,2018-03-27,2019-03-27,0.0282695537679162,0.0374439124828031,0.0741009441719412,0.0365463399646308,0.0479224223829189,0.0906334618683927,0.0374792160212473,0.0496691700428698,0.1007418552726833,True,30,0.018543219487582027,0.0239926567394162,0.05112870383751963
57,57,2013-03-26,2018-03-26,2018-03-27,2019-03-27,0.0282695537679162,0.0374439124828031,0.0741009441719412,0.0365463399646308,0.0479224223829189,0.0906334618683927,0.035790852911542,0.0476369699863503,0.0963688309486183,True,30,0.018543219487582027,0.0239926567394162,0.05112870383751963
58,58,2013-03-27,2018-03-27,2018-03-28,2019-03-28,0.0298327839867969,0.0394970804151884,0.0783716917828429,0.0399499044539702,0.0522093649394049,0.0994829247511183,0.0371736689421408,0.0488896362219479,0.0996832008816205,True,30,0.0245650160874489,0.031787963760208135,0.06848825021226176
59,59,2013-03-28,2018-03-28,2018-03-29,2019-03-29,0.0288920380755608,0.0382180393091528,0.075740033540797,0.0393724670894195,0.0514299386112381,0.0979273199059873,0.0419079010607384,0.0549247168878062,0.1128240217571938,True,30,0.022381223386950505,0.028902839664580855,0.06208326121187013
60,60,2013-04-01,2018-04-02,2018-04-03,2019-04-03,0.0346898680704937,0.0457855253553819,0.0909057885036098,0.048070187771721,0.0625012919760704,0.1199891925957208,0.0443844604213292,0.0590769361352314,0.1212155375451195,True,30,0.03135296318530347,0.04035986150535426,0.08783534285513007
61,61,2013-04-02,2018-04-02,2018-04-03,2019-04-03,0.0346898680704937,0.0457855253553819,0.0909057885036098,0.048070187771721,0.0625012919760704,0.1199891925957208,0.0460902595750647,0.0608450054645933,0.1247230935559021,True,30,0.03135296318530347,0.04035986150535426,0.08783534285513007
62,62,2013-04-03,2018-04-03,2018-04-04,2019-04-04,0.0334340362713887,0.0440843405671076,0.0873847590845669,0.0437812037471227,0.0567448264431022,0.1083608116059407,0.0490878111858933,0.0650110026399946,0.1288920570949287,True,30,0.029032834876763124,0.037304364806855055,0.08092385601007422
63,63,2013-04-04,2018-04-04,2018-04-05,2019-04-05,0.0301557507753405,0.0396895980605268,0.0783412463208374,0.0432922286837993,0.0560928696307352,0.1070514572008846,0.0461881407703249,0.0609828811205008,0.1228638194974994,True,30,0.029285561970247027,0.037685331918356,0.0820645333091138
64,64,2013-04-05,2018-04-05,2018-04-06,2019-04-08,0.0387777247678395,0.0514610795957282,0.1006260786139683,0.0538153052863895,0.0700316434437414,0.1330419110318564,0.0532369340800494,0.0703027065876973,0.141763316181051,True,30,0.02511456342722261,0.03246071198287906,0.08347153656905755
65,65,2013-04-08,2018-04-09,2018-04-10,2019-04-10,0.0281370381871354,0.0373091676463344,0.0716633954543592,0.0462057954109643,0.06020116280159,0.1128035887530834,0.0537961963964631,0.0714850904571414,0.1409681996668814,True,30,0.016049839097600643,0.02186255471525787,0.045970700790775074
66,66,2013-04-09,2018-04-09,2018-04-10,2019-04-10,0.0281370381871354,0.0373091676463344,0.0716633954543592,0.0462057954109643,0.06020116280159,0.1128035887530834,0.0446230729634695,0.0597408581349044,0.1172630989873752,True,30,0.010881843868275834,0.014130543514890159,0.03154088955280685
67,67,2013-04-10,2018-04-10,2018-04-11,2019-04-11,0.0316308336023824,0.0417366626575572,0.0807625483669839,0.0501860249154011,0.06502266097827,0.1229685483335158,0.0473018657006061,0.0624533513399325,0.1259323988169175,True,30,0.04146025035039048,0.05349665631757663,0.1294776311528046
68,68,2013-04-11,2018-04-11,2018-04-12,2019-04-12,0.0309159983195317,0.0407596572605798,0.0787994117741849,0.050788625086423,0.0658214952537098,0.1245697124973337,0.0496119283866831,0.0655024653069294,0.133391211140479,True,30,0.014469201150483389,0.019152623501873745,0.04702079075619842
69,69,2013-04-12,2018-04-12,2018-04-13,2019-04-15,0.0325605850963555,0.0427959944779212,0.083112365294484,0.0517638607091069,0.0669090023506602,0.1270844187087858,0.0466663233662379,0.0615332070838958,0.1258382651961421,True,30,0.01337297398335717,0.017672951896375202,0.03886741286329343
70,70,2013-04-15,2018-04-16,2018-04-17,2019-04-17,0.0265579155345614,0.034827388883114,0.0670889163016699,0.0380802575167607,0.0494235413580968,0.0916627977565741,0.0416502366608648,0.0551465602207655,0.1071067786783104,True,30,-0.005450316628085118,-0.00721045765130321,-0.015438204537450127
71,71,2013-04-16,2018-04-16,2018-04-17,2019-04-17,0.0265579155345614,0.034827388883114,0.0670889163016699,0.0380802575167607,0.0494235413580968,0.0916627977565741,0.0386183770265005,0.0512056450731901,0.1011492669452756,True,30,-0.005450316628085118,-0.00721045765130321,-0.015438204537450127
72,72,2013-04-17,2018-04-17,2018-04-18,2019-04-18,0.0288849518274677,0.0378131661819062,0.073196363479097,0.0386781654960447,0.050211377940028,0.093190026469113,0.037957628982178,0.0504016406785467,0.0977948607302715,True,30,0.0035030844625464157,0.004548842302532323,0.01076104882075972
73,73,2013-04-18,2018-04-18,2018-04-19,2019-04-22,0.0295199448028232,0.0385961724766297,0.0748497199650566,0.0429088500014455,0.0553878830842473,0.1037784024959026,0.039034039701325,0.0517007566587033,0.1016660560010327,True,30,0.022252136242417436,0.031706373467592676,0.06915006388914384
74,74,2013-04-19,2018-04-19,2018-04-20,2019-04-22,0.0329982640638931,0.0429822827089795,0.0837230265009451,0.0461489822160325,0.0593322945881245,0.1116464836608532,0.0439522338385142,0.0578462461461733,0.1152248488492305,True,30,0.012786153601362302,0.016436316662702677,0.03956797658638883
75,75,2013-04-22,2018-04-23,2018-04-24,2019-04-24,0.0420136263417539,0.0547128186778144,0.107097315483984,0.0562723300923473,0.0720108260404445,0.137336255940737,0.0555749397809733,0.0731449027738277,0.146137767374579,True,30,0.025242821138662816,0.03246478202220344,0.07935376321732063
76,76,2013-04-23,2018-04-23,2018-04-24,2019-04-24,0.0420136263417539,0.0547128186778144,0.107097315483984,0.0562723300923473,0.0720108260404445,0.137336255940737,0.0562366852223529,0.074066658514174,0.1475010088886661,True,30,0.030953615983940926,0.038254608049966735,0.08937063535460091
77,77,2013-04-24,2018-04-24,2018-04-25,2019-04-25,0.0388664615480091,0.0508505689256773,0.0987488282505418,0.0538447267108519,0.0691573965535002,0.1310763299943815,0.0520197014492631,0.0685250195040012,0.1376236283810073,True,30,0.023469011275670745,0.030269821467094143,0.07363066724757476
78,78,2013-04-25,2018-04-25,2018-04-26,2019-04-26,0.0361288412597267,0.0471847488102813,0.0913148261492496,0.0523990006615006,0.0672149759435491,0.1272280856948637,0.0531730651192351,0.0702118395280026,0.1383089528320765,True,30,0.024240146480468353,0.03140701060215394,0.0747742569532421
79,79,2013-04-26,2018-04-26,2018-04-27,2019-04-29,0.0364911881651607,0.0476085483068976,0.0922703175918303,0.0517263377156604,0.0663805551494967,0.1254955933171618,0.049629677701799,0.0649671115345011,0.1310663747505746,True,30,0.023518767137932405,0.030340151644283903,0.07337794402360857
80,80,2013-04-29,2018-04-30,2018-05-01,2019-05-01,0.0381818711231737,0.0496617147039115,0.0967295295117465,0.0528173155777169,0.0678072208405172,0.1283718345825596,0.0474965506570367,0.0626816591390706,0.1249648209704193,True,30,0.04008956575680006,0.05017752355498818,0.12220966696281992
81,81,2013-04-30,2018-04-30,2018-05-01,2019-05-01,0.0381818711231737,0.0496617147039115,0.0967295295117465,0.0528173155777169,0.0678072208405172,0.1283718345825596,0.0503585277366771,0.065900748788879,0.1324171717070452,True,30,0.04008956575680006,0.05017752355498818,0.12220966696281992
82,82,2013-05-01,2018-05-01,2018-05-02,2019-05-02,0.0392888201896251,0.0510431012041855,0.0995950068532906,0.0578998561924602,0.0738719619074242,0.1413099791477587,0.058122405030987,0.0759817025286518,0.1534809848066388,True,30,0.029837907965547892,0.03803260479736176,0.09382477607336681
83,83,2013-05-02,2018-05-02,2018-05-03,2019-05-03,0.0422436017708847,0.0549410692507306,0.1075964332064422,0.0613561036958281,0.0784111701814096,0.1506172821485465,0.0561853625399919,0.0735182032045287,0.1522014036569142,True,30,0.0303609541471175,0.03869847049818601,0.09709475703500538
84,84,2013-05-03,2018-05-03,2018-05-04,2019-05-06,0.0356359243091076,0.0463062805271344,0.0896844854116413,0.0558077718667442,0.0713645575513811,0.1357916044299952,0.0533784338054056,0.0696006173597374,0.1404452215834815,True,30,0.027889604887830592,0.03560252716784346,0.08881430417800297
85,85,2013-05-06,2018-05-07,2018-05-08,2019-05-08,0.0263233042966049,0.0342585447883506,0.0659731208710926,0.0471794084295665,0.0605506570556347,0.1145101457583501,0.0521872746938851,0.0683252097873773,0.1352109842398454,True,30,0.019022981858858763,0.027090390529243582,0.059201262123529524
86,86,2013-05-07,2018-05-07,2018-05-08,2019-05-08,0.0263233042966049,0.0342585447883506,0.0659731208710926,0.0471794084295665,0.0605506570556347,0.1145101457583501,0.0412206991501198,0.0540198983423606,0.1099604060951307,True,30,0.019022981858858763,0.027090390529243582,0.059201262123529524
87,87,2013-05-08,2018-05-08,2018-05-09,2019-05-09,0.021049407532807,0.0274954837500367,0.0523914949967292,0.0442601000448063,0.0567436035694669,0.1069389566995939,0.0439471998313041,0.0575652951714742,0.1143347212612698,True,30,0.017696702587833364,0.023238355835077152,0.05927837076938236
88,88,2013-05-09,2018-05-09,2018-05-10,2019-05-10,0.0195876603686483,0.0255624756606332,0.0486201588282416,0.0438991340421327,0.0562704686797069,0.1060016210641935,0.0420232706796006,0.0554195057393942,0.1092295158465547,True,30,0.011241541926116613,0.014054596177414091,0.03449682172177165
89,89,2013-05-10,2018-05-10,2018-05-11,2019-05-13,0.0080264514419088,0.0104139495636517,0.0198871142219106,0.0315155171014662,0.0400959243286409,0.0761142275856164,0.0342010611456179,0.0444632968072179,0.0893189831215346,True,30,0.021798306188643986,0.02696812437267452,0.0700747016515001
90,90,2013-05-13,2018-05-14,2018-05-15,2019-05-15,0.0152410432282484,0.0196965316020681,0.0381119462133514,0.0415908205768905,0.0526402367171005,0.1016755280468226,0.0389392582311173,0.0503438416421765,0.1020509702477961,True,30,0.015130301312523955,0.020878467228712037,0.045557558600193955
91,91,2013-05-14,2018-05-14,2018-05-15,2019-05-15,0.0152410432282484,0.0196965316020681,0.0381119462133514,0.0415908205768905,0.0526402367171005,0.1016755280468226,0.0397886959274912,0.051406525576098,0.1038211884019672,True,30,0.0355386692409668,0.05215160144981123,0.11584230328274801
92,92,2013-05-15,2018-05-15,2018-05-16,2019-05-16,0.0175848800943003,0.022754638415886,0.0441581454588236,0.0439200298637742,0.0556812133786683,0.1078554664870123,0.0404235519850741,0.052843135276917,0.1078506055419006,True,30,0.03678107027869853,0.05390137162360204,0.11850761129903771
93,93,2013-05-16,2018-05-16,2018-05-17,2019-05-17,0.016929375678282,0.0219329503152768,0.0424868641689554,0.0397929964768779,0.0507454557704411,0.0973669622324752,0.0423661609684123,0.0555951503042466,0.1113849733116002,True,30,0.019651889494234482,0.025890070055988895,0.06513954765067966
94,94,2013-05-17,2018-05-17,2018-05-18,2019-05-20,0.0155770164269825,0.0202497770993226,0.0390373068831462,0.0363174471893399,0.0465893009316246,0.0886208928940317,0.037358236189793,0.048984003502437,0.1006481819405829,True,30,0.026169762785303308,0.03871717806244422,0.08523494268421797
95,95,2013-05-20,2018-05-21,2018-05-22,2019-05-22,0.0151853294165532,0.0196754103548569,0.0379392630153883,0.0400235250383703,0.0512634091419384,0.0981083558657866,0.0371742535286557,0.0488546278098864,0.0951485271616943,True,30,0.02491125061577678,0.03275131072321549,0.07234667190832432
96,96,2013-05-21,2018-05-21,2018-05-22,2019-05-22,0.0151853294165532,0.0196754103548569,0.0379392630153883,0.0400235250383703,0.0512634091419384,0.0981083558657866,0.0360152705162096,0.0473177885580435,0.0948272374198633,True,30,0.019369447783890752,0.02509491858177442,0.061643885930660614
97,97,2013-05-22,2018-05-22,2018-05-23,2019-05-23,0.0097484343089557,0.0127018787042245,0.024256228218276,0.0328481858206831,0.0423105123964934,0.0800973508685321,0.0308662023418968,0.0411444899327243,0.0809640186756249,True,30,0.002384182365463743,0.003184028700170893,0.006434432443741342
98,98,2013-05-23,2018-05-23,2018-05-24,2019-05-24,0.0124926170449497,0.016230200541413,0.0311920514631222,0.0342337013587999,0.0441056358498684,0.0836340513185364,0.0310057427213241,0.0407865246240308,0.0817593751496221,True,30,0.02821579643920496,0.03645092581890365,0.09358853890410153
99,99,2013-05-24,2018-05-24,2018-05-25,2019-05-28,0.009639020629263,0.0125622137754951,0.0240244628550949,0.0300829708272632,0.0390009838794651,0.0732936538912913,0.0254380647218699,0.0334616735745015,0.0669413186179424,True,30,0.00779725746144293,0.010180197979366893,0.024206585135746864
100,100,2013-05-28,2018-05-29,2018-05-30,2019-05-30,0.008237970781122,0.0107225452332186,0.0203545506248147,0.0278003086184135,0.0359241367144905,0.0673253278761847,0.0244196564701578,0.0322249213831564,0.0631652492455289,True,30,-0.005629874557771719,-0.007427375934886622,-0.01708389959426095
101,101,2013-05-29,2018-05-29,2018-05-30,2019-05-30,0.008237970781122,0.0107225452332186,0.0203545506248147,0.0278003086184135,0.0359241367144905,0.0673253278761847,0.0298094036867193,0.0390688449447926,0.0776156416993178,True,30,0.0025164796695390018,0.0033737569881286227,0.007260587774765455
102,102,2013-05-30,2018-05-30,2018-05-31,2019-05-31,0.0066168293670222,0.0086039790397877,0.0163500097192924,0.028017138177085,0.036201995399253,0.0678533652254405,0.0256276643597513,0.0337207204683319,0.064605321504167,True,30,-0.009373571337156038,-0.0125667091354266,-0.0282696681329313
103,103,2013-05-31,2018-05-31,2018-06-01,2019-06-03,0.0030504197994489,0.003959924257795,0.0074920551662112,0.0247489379524275,0.0319087418029217,0.0595717752676269,0.0220828310801205,0.0293234637001804,0.0568796336592186,True,30,-0.012649439509522435,-0.017004283652092094,-0.03795374827772734
104,104,2013-06-03,2018-06-04,2018-06-05,2019-06-05,0.0119026224308764,0.0155760329608206,0.029822194605433,0.0354454534558518,0.0462694982228307,0.0875281019445882,0.0404906033224856,0.0536281359529769,0.1066099530240843,True,30,0.006237362607170857,0.008297526553051788,0.019162417012875764
105,105,2013-06-04,2018-06-04,2018-06-05,2019-06-05,0.0119026224308764,0.0155760329608206,0.029822194605433,0.0354454534558518,0.0462694982228307,0.0875281019445882,0.0340227918759783,0.0452118465308799,0.0890554112752623,True,30,0.007880656618271586,0.010556355786231281,0.025603021818342668
106,106,2013-06-05,2018-06-05,2018-06-06,2019-06-06,0.0091727131588766,0.011968553673009,0.0228370560138787,0.0338191044681559,0.0440952710741439,0.0832485865920926,0.031635529473116,0.0418754000610232,0.0848165739416261,True,30,0.006271535395999768,0.008403394062889502,0.020662676902851274
107,107,2013-06-06,2018-06-06,2018-06-07,2019-06-07,0.0117561319836868,0.0153674951915768,0.0294171083263009,0.0383963289013294,0.0500673113734238,0.0952150210972897,0.0368919249756281,0.0489619620604985,0.0995037300612235,True,30,0.005042813556940232,0.006656450096830793,0.01575293036550222
108,108,2013-06-07,2018-06-07,2018-06-08,2019-06-10,0.0117780136132309,0.0153961982280337,0.0294728547454213,0.0377515519068101,0.0492088278416104,0.0935083706100669,0.0402734045950247,0.0536876592585635,0.1056231365682746,True,30,0.0048902650280983565,0.006454714343296542,0.015271882479674093
109,109,2013-06-10,2018-06-11,2018-06-12,2019-06-12,0.0108089039622586,0.0141651071586106,0.0270173725919673,0.0345415580233787,0.04519145330472,0.0852378144838775,0.0371245642013493,0.0493041660373395,0.0973209048733543,True,30,0.016127965328533635,0.021197200343780868,0.053737016269901676
110,110,2013-06-11,2018-06-11,2018-06-12,2019-06-12,0.0108089039622586,0.0141651071586106,0.0270173725919673,0.0345415580233787,0.04519145330472,0.0852378144838775,0.0331471583521997,0.044245421913944,0.087702441692077,True,30,-0.008218870632739675,-0.011126350225637972,-0.027287573342759143
111,111,2013-06-12,2018-06-12,2018-06-13,2019-06-13,0.0143164616090893,0.0186866587631826,0.0359336198503698,0.0390288881438767,0.0507983556832058,0.0967597312847435,0.0342985191484236,0.0456503640190086,0.0904499561646648,True,30,0.006604303891259906,0.008753487041723726,0.022585670856967766
112,112,2013-06-13,2018-06-13,2018-06-14,2019-06-14,0.0144668416317383,0.0188758659079995,0.0363172810290712,0.0368256176383369,0.0480186542394956,0.0910445123271834,0.0355214789497165,0.0473933354133313,0.0924419728256938,True,30,0.004167764587922884,0.005544387751578556,0.014198473306911175
113,113,2013-06-14,2018-06-14,2018-06-15,2019-06-17,0.0161957394175683,0.0210591941392525,0.0407345259648556,0.0355491403720782,0.0464036677412574,0.087750316116452,0.0383112394488295,0.050594123178668,0.1013299716687285,True,30,0.007515342731911707,0.010118610742242235,0.023723781574042268
114,114,2013-06-17,2018-06-18,2018-06-19,2019-06-19,0.0285799509613015,0.0369318091128129,0.073027273615768,0.0447341223769388,0.0580484348746921,0.111789121357771,0.0380848347418004,0.0505103791718087,0.1010814633048827,True,30,0.01906298265192397,0.025180904935581484,0.06456637079916333
115,115,2013-06-18,2018-06-18,2018-06-19,2019-06-19,0.0285799509613015,0.0369318091128129,0.073027273615768,0.0447341223769388,0.0580484348746921,0.111789121357771,0.0460393767284829,0.0611233909031358,0.1233280803798492,True,30,0.022858047393482128,0.029705741457972088,0.07822179471147998
116,116,2013-06-19,2018-06-19,2018-06-20,2019-06-20,0.0330177390977604,0.0426466561539693,0.084977941026206,0.0472356652961145,0.0613805749552057,0.1185727470284604,0.0445879631610093,0.0588800624625497,0.1207840518684225,True,30,0.023583873245403317,0.034412145567516934,0.07285840423355265
