Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,DJI_Volatility,SP500_Sharpe,SP500_Sortino,SP500_Return,SP500_Volatility,Random_Sharpe,Random_Sortino,Random_Return,Random_Volatility
2013-02-07,2018-02-07,2018-02-08,2019-02-08,0.018787641273114247,0.025739571341678938,0.052214797689299666,0.010793158133354646,0.034404357611238195,0.04647363253618845,0.08946747455075615,0.009922886146205921,0.0346806132556643,0.04693043161958923,0.09802416470387178,0.010802304917382847
2013-02-08,2018-02-08,2018-02-09,2019-02-11,0.012967365606623477,0.0177408726410516,0.03564187237566166,0.010759895141095878,0.03099484684370653,0.04176320545218519,0.08004622473189908,0.00989803925457546,0.029164262495023997,0.03923137937062519,0.08078485989002698,0.010647454122895956
2013-02-11,2018-02-12,2018-02-13,2019-02-13,0.013334684671299661,0.018228746215687527,0.03663976677068876,0.010751247628329724,0.030520255497443284,0.04111797800347879,0.07876207569569556,0.009896654905631231,0.0292929164522872,0.03920550782014399,0.0809988211028688,0.01065414664845574
2013-02-12,2018-02-12,2018-02-13,2019-02-13,0.013334684671299661,0.018228746215687527,0.03663976677068876,0.010751247628329724,0.030520255497443284,0.04111797800347879,0.07876207569569556,0.009896654905631231,0.03069406292743397,0.04131662785298767,0.08586840189770667,0.01057853478197016
2013-02-13,2018-02-13,2018-02-14,2019-02-14,0.00805029741626169,0.011022858308311607,0.021929443621014438,0.010735517766539426,0.024704751268384336,0.03312646229594025,0.06298314120566248,0.009850072215161813,0.021657422809438324,0.02880695446781099,0.05934230173219619,0.01078820973701964
2013-02-14,2018-02-14,2018-02-15,2019-02-15,0.009897126466934976,0.01358641048436435,0.027098049856505543,0.010763073539688058,0.024675424256780987,0.03308599162664152,0.06290382368630804,0.009849730977219844,0.027020655252175056,0.036262085598173996,0.07319517177361888,0.010484575403304783
2013-02-15,2018-02-15,2018-02-16,2019-02-19,0.009733434854009442,0.01336161345592406,0.026643772774271525,0.010763003286877347,0.023095420300172788,0.03095187514239773,0.05874538415635146,0.00984735117366105,0.024250265785426425,0.032525929824640205,0.06596224266411264,0.010509636087840358
2013-02-19,2018-02-20,2018-02-21,2019-02-21,0.015426408522866857,0.021021855749933233,0.042457493870537016,0.01073878980294473,0.026227325021524722,0.034952344082261076,0.06692205240903197,0.009840094208867146,0.03003293835898538,0.03990059006008025,0.0807939966565136,0.010454587138415274
2013-02-20,2018-02-20,2018-02-21,2019-02-21,0.015426408522866857,0.021021855749933233,0.042457493870537016,0.01073878980294473,0.026227325021524722,0.034952344082261076,0.06692205240903197,0.009840094208867146,0.02707026220152724,0.036022879630530726,0.07447390404517212,0.01063131172732108
2013-02-21,2018-02-21,2018-02-22,2019-02-22,0.01556031550983191,0.021206111932931076,0.042837492831037834,0.010739690575168772,0.029882783147891598,0.039819881941301205,0.07668361672011507,0.009850652297752234,0.026696121530785297,0.0354512169967359,0.07281236690689105,0.010799284346817144
2013-02-22,2018-02-22,2018-02-23,2019-02-25,0.01132351154782866,0.015383144852997284,0.030895270094295615,0.010705651961634432,0.02462236626595901,0.03276002797352472,0.06259755043417435,0.009824324924011422,0.026351841757311232,0.034839890605903416,0.07223350475332974,0.010680775019158458
2013-02-25,2018-02-26,2018-02-27,2019-02-27,0.00838367274949981,0.011316074631169034,0.022634010085369374,0.01063614587781292,0.027594466776067784,0.03650711810314189,0.07005056104239024,0.009775315695154775,0.025789993202200896,0.034504246056768696,0.07103031351327847,0.010683830077299634
2013-02-26,2018-02-26,2018-02-27,2019-02-27,0.00838367274949981,0.011316074631169034,0.022634010085369374,0.01063614587781292,0.027594466776067784,0.03650711810314189,0.07005056104239024,0.009775315695154775,0.02835313110403684,0.03787632901507312,0.0769360330855823,0.01043550534393824
2013-02-27,2018-02-27,2018-02-28,2019-02-28,0.013093735523515247,0.017630869478000244,0.03543064935875676,0.010593985682826946,0.028210466072379495,0.03729361425197415,0.07163938726795241,0.009771402935949709,0.02620763044592627,0.03479037317612769,0.07018358335303654,0.010492242652794614
2013-02-28,2018-02-28,2018-03-01,2019-03-01,0.02116312997079457,0.028395126693963893,0.05759441540253264,0.010541694820532736,0.03507355788540542,0.046114110827722404,0.08970358817388059,0.009758173745820688,0.03615207229206535,0.04774643817913063,0.10007247251513471,0.010586534565990966
2013-03-01,2018-03-01,2018-03-02,2019-03-04,0.01922093591528418,0.025860742188292724,0.052228652761769086,0.010552578919705336,0.030387894459421555,0.04013026505889447,0.0772806276271214,0.009759590957800443,0.033155306985862595,0.04411070472354852,0.08893643859211758,0.010457720963171652
2013-03-04,2018-03-05,2018-03-06,2019-03-06,0.011822350530177725,0.01593083516339541,0.03172070477617776,0.010523653860588785,0.019968424943632615,0.02646741752608677,0.050009720281383216,0.009736371630411618,0.021914630250611297,0.029336956393902134,0.05885985150258697,0.01050842331836881
2013-03-05,2018-03-05,2018-03-06,2019-03-06,0.011822350530177725,0.01593083516339541,0.03172070477617776,0.010523653860588785,0.019968424943632615,0.02646741752608677,0.050009720281383216,0.009736371630411618,0.02500938299877449,0.033277587944554654,0.06787184235657494,0.010473499916866951
2013-03-06,2018-03-06,2018-03-07,2019-03-07,0.010110006961748973,0.013655201683823986,0.027090091457940498,0.010533388358162523,0.01672797016487974,0.022274296280132055,0.04174997630969347,0.00974153160912796,0.015557216779768573,0.020901885696557928,0.04126474789718999,0.01054318519648501
2013-03-07,2018-03-07,2018-03-08,2019-03-08,0.008341797473877512,0.011274554218036114,0.02229462117306071,0.010531006926600466,0.01362249655162843,0.018190207433116213,0.03386541412451133,0.009740334861435407,0.011844837285951775,0.016033930862873188,0.030581432355192933,0.010579108903009327
2013-03-08,2018-03-08,2018-03-09,2019-03-11,0.004697479654861294,0.006320912872385736,0.012438579733005939,0.010484435610688965,0.01177004274231359,0.01567279853156626,0.02911114287764678,0.009713180374224605,0.01357715668866595,0.018162436423018128,0.03656017912926706,0.010655224872391783
2013-03-11,2018-03-12,2018-03-13,2019-03-13,0.010437265812617441,0.01396254203823112,0.027826629059532402,0.010476749717610775,0.017236162265334986,0.0228735551761199,0.042940438950886055,0.009718303176961303,0.019549257145204182,0.02593621132738241,0.051776293334558084,0.010593020688087602
2013-03-12,2018-03-12,2018-03-13,2019-03-13,0.010437265812617441,0.01396254203823112,0.027826629059532402,0.010476749717610775,0.017236162265334986,0.0228735551761199,0.042940438950886055,0.009718303176961303,0.016068855496135074,0.021278181863982622,0.0419886900372842,0.010501599990195391
2013-03-13,2018-03-13,2018-03-14,2019-03-14,0.014372539388373932,0.019116115708440733,0.03844477470577242,0.010457133121331614,0.019058711286216865,0.025194281205933627,0.04755764871992024,0.009712367217203241,0.019858648585729815,0.02653761987025467,0.05299092386499229,0.010631974530558601
2013-03-14,2018-03-14,2018-03-15,2019-03-15,0.014649986364445016,0.019487677945514047,0.039206493063304135,0.010458499187022867,0.02134820039915299,0.02819327649296434,0.05343722525415462,0.009715284814776697,0.019886040882323472,0.026261642455664723,0.0531151402400142,0.010593474912042806
2013-03-15,2018-03-15,2018-03-16,2019-03-18,0.014496579724374086,0.019282881163921784,0.03878658188422369,0.010458101923846703,0.021588616656802093,0.028513734766012076,0.05406074990022846,0.009716291779098047,0.022027548494101722,0.02926791040623419,0.058721656534983326,0.010601445091064834
2013-03-18,2018-03-19,2018-03-20,2019-03-20,0.015424755297016484,0.020517608116288714,0.041185315238221464,0.010424539928836447,0.022406176025047717,0.02955586255457997,0.05608914943517251,0.009703607209437557,0.020712751181745707,0.027639365806545736,0.05575570494258018,0.01055441631189007
2013-03-19,2018-03-19,2018-03-20,2019-03-20,0.015424755297016484,0.020517608116288714,0.041185315238221464,0.010424539928836447,0.022406176025047717,0.02955586255457997,0.05608914943517251,0.009703607209437557,0.026374948148711237,0.03508124947861324,0.07064762600115468,0.010442041916232957
2013-03-20,2018-03-20,2018-03-21,2019-03-21,0.019303177167876898,0.02565769875597589,0.05186707364040052,0.010436683843600598,0.02749364433996212,0.036344234409423255,0.06945931058378163,0.009731072400001185,0.026471240475885175,0.03515151134163703,0.07261280945638336,0.01066995913402174
2013-03-21,2018-03-21,2018-03-22,2019-03-22,0.024102627627460592,0.03258176450773652,0.0644643433628665,0.010326312690259727,0.02948668178274295,0.03924327742346838,0.07434609296789749,0.009689321501021041,0.03026844593991496,0.04025788229502281,0.08221980970252667,0.010465478587358324
2013-03-22,2018-03-22,2018-03-23,2019-03-25,0.03141776432091905,0.04235939574790204,0.08429074351244809,0.010262177173373709,0.03835358777999363,0.05093949260689533,0.0970453735459105,0.009621163611179631,0.03610481290638874,0.04845687429242378,0.09892334524599802,0.010441886291588424
2013-03-25,2018-03-26,2018-03-27,2019-03-27,0.02826955376791627,0.03744391248280316,0.07410094417194127,0.01007432724346953,0.036546339964630824,0.04792242238291895,0.09063346186839272,0.009457913767940807,0.03183298620308765,0.042137049671292504,0.08484529747500877,0.010386402461176045
2013-03-26,2018-03-26,2018-03-27,2019-03-27,0.02826955376791627,0.03744391248280316,0.07410094417194127,0.01007432724346953,0.036546339964630824,0.04792242238291895,0.09063346186839272,0.009457913767940807,0.03613433812841493,0.0478912851646089,0.09860292433822128,0.010367313025962974
2013-03-27,2018-03-27,2018-03-28,2019-03-28,0.02983278398679698,0.03949708041518843,0.07837169178284299,0.010076378288583711,0.03994990445397028,0.05220936493940494,0.09948292475111839,0.009458060394533988,0.045321753849967276,0.0596638549907822,0.1214988588378533,0.01019902748731616
2013-03-28,2018-03-28,2018-03-29,2019-03-29,0.028892038075560865,0.03821803930915288,0.07574003354079706,0.01006754262437621,0.03937246708941954,0.05142993861123817,0.09792731990598738,0.009453503613203063,0.03902197308640042,0.05127968450638469,0.1037850746429416,0.01020008991112746
2013-04-01,2018-04-02,2018-04-03,2019-04-03,0.03468986807049373,0.045785525355381905,0.09090578850360989,0.009953085684390102,0.04807018777172102,0.06250129197607043,0.11998919259572083,0.009354627770482756,0.046655868588488136,0.061643509262058194,0.12643003009725653,0.010240017991347721
2013-04-02,2018-04-02,2018-04-03,2019-04-03,0.03468986807049373,0.045785525355381905,0.09090578850360989,0.009953085684390102,0.04807018777172102,0.06250129197607043,0.11998919259572083,0.009354627770482756,0.04561021708968425,0.0602893158874562,0.12417567051538066,0.010263999371220755
2013-04-03,2018-04-03,2018-04-04,2019-04-04,0.03343403627138873,0.04408434056710768,0.08738475908456692,0.009943235574126658,0.04378120374712276,0.05674482644310229,0.10836081160594077,0.009325065882573305,0.041690386668241625,0.054873722368057966,0.11084838409402527,0.010044208063407127
2013-04-04,2018-04-04,2018-04-05,2019-04-05,0.030155750775340533,0.03968959806052689,0.0783412463208374,0.009925188065715419,0.04329222868379937,0.05609286963073529,0.10705145720088462,0.009322041876410742,0.04408966852862377,0.05790273679580231,0.11759490616922547,0.010165164546787706
2013-04-05,2018-04-05,2018-04-06,2019-04-08,0.038777724767839576,0.05146107959572821,0.10062607861396836,0.009811636444737763,0.053815305286389545,0.07003164344374149,0.13304191103185642,0.009210365316089503,0.054941936104548394,0.07249970413056571,0.14672566890890482,0.009974579538664746
2013-04-08,2018-04-09,2018-04-10,2019-04-10,0.028137038187135425,0.03730916764633446,0.07166339545435922,0.009761185863021734,0.046205795410964395,0.06020116280159007,0.11280358875308348,0.009179308453219492,0.049897061165466806,0.06652913752990043,0.13037201632088113,0.009900660514757013
2013-04-09,2018-04-09,2018-04-10,2019-04-10,0.028137038187135425,0.03730916764633446,0.07166339545435922,0.009761185863021734,0.046205795410964395,0.06020116280159007,0.11280358875308348,0.009179308453219492,0.04806228067726333,0.06374407003598535,0.126141854114914,0.009962110160110962
2013-04-10,2018-04-10,2018-04-11,2019-04-11,0.031630833602382405,0.04173666265755724,0.08076254836698399,0.009743714332488928,0.050186024915401146,0.06502266097827002,0.12296854833351581,0.009170300052054563,0.05066016971321873,0.06700595275778513,0.1329748592991889,0.009926223242369907
2013-04-11,2018-04-11,2018-04-12,2019-04-12,0.03091599831953174,0.04075965726057987,0.07879941177418498,0.009735644555901772,0.05078862508642308,0.06582149525370987,0.12456971249733373,0.009172820460179162,0.04571157202725157,0.060408294640489746,0.12119681724812668,0.010044737030974627
2013-04-12,2018-04-12,2018-04-13,2019-04-15,0.03256058509635552,0.04279599447792123,0.08311236529448401,0.009730178438847627,0.051763860709106935,0.06690900235066022,0.12708441870878587,0.009171237154869,0.05150083338305651,0.06777823830615215,0.13605391946968345,0.010026363211514849
2013-04-15,2018-04-16,2018-04-17,2019-04-17,0.02655791553456142,0.034827388883114,0.06708891630166999,0.009702410590642037,0.0380802575167607,0.04942354135809681,0.09166279775657417,0.009139222698483803,0.04027269464239076,0.053413571087828716,0.10525638517730672,0.010054316492949461
2013-04-16,2018-04-16,2018-04-17,2019-04-17,0.02655791553456142,0.034827388883114,0.06708891630166999,0.009702410590642037,0.0380802575167607,0.04942354135809681,0.09166279775657417,0.009139222698483803,0.03898669986822241,0.05160797163460009,0.10016425270290531,0.009874579327825022
2013-04-17,2018-04-17,2018-04-18,2019-04-18,0.028884951827467798,0.03781316618190628,0.07319636347909701,0.009704818628214014,0.038678165496044754,0.05021137794002803,0.09319002646911301,0.009141375490164517,0.04353992872955937,0.05784412766999034,0.1119592296862162,0.009784368834008078
2013-04-18,2018-04-18,2018-04-19,2019-04-22,0.029519944802823297,0.038596172476629755,0.0748497199650566,0.009702998154557746,0.04290885000144556,0.05538788308424734,0.1037784024959026,0.009131501854794,0.04126834301841659,0.0550558548013092,0.10848283109271,0.010016173004309943
2013-04-19,2018-04-19,2018-04-20,2019-04-22,0.03299826406389316,0.04298228270897958,0.08372302650094511,0.009707423575916174,0.04614898221603253,0.05933229458812454,0.11164648366085325,0.009137410849319431,0.04300555079407213,0.05642863368227124,0.11193545923079362,0.009889720505090517
2013-04-22,2018-04-23,2018-04-24,2019-04-24,0.04201362634175395,0.054712818677814426,0.107097315483984,0.009647937874365834,0.056272330092347375,0.07201082604044454,0.137336255940737,0.009111135481756679,0.052503781046763294,0.06907891413860424,0.13928601477948402,0.010024324813075596
2013-04-23,2018-04-23,2018-04-24,2019-04-24,0.04201362634175395,0.054712818677814426,0.107097315483984,0.009647937874365834,0.056272330092347375,0.07201082604044454,0.137336255940737,0.009111135481756679,0.05235398345520483,0.06823022846188954,0.13912998650381617,0.009957705535007612
2013-04-24,2018-04-24,2018-04-25,2019-04-25,0.03886646154800912,0.050850568925677374,0.09874882825054188,0.009653249838400749,0.05384472671085198,0.06915739655350027,0.13107632999438154,0.009113536304986791,0.048699452143874264,0.06414948062688994,0.1290664048320567,0.01007052387889596
2013-04-25,2018-04-25,2018-04-26,2019-04-26,0.03612884125972671,0.04718474881028136,0.09131482614924968,0.00963607892339796,0.052399000661500675,0.06721497594354918,0.1272280856948637,0.009105857614359445,0.05421263164200095,0.07096119336372701,0.14228007270007775,0.009937048895621971
2013-04-26,2018-04-26,2018-04-27,2019-04-29,0.03649118816516072,0.047608548306897695,0.09227031759183034,0.009635944197856879,0.051726337715660424,0.06638055514949676,0.12549559331716184,0.009105802685518753,0.04975331615930342,0.06523053006930037,0.1296896130072033,0.009937705297629534
2013-04-29,2018-04-30,2018-05-01,2019-05-01,0.03818187112317373,0.04966171470391153,0.09672952951174653,0.009634387687691804,0.05281731557771695,0.0678072208405172,0.1283718345825596,0.009110236655046823,0.051873971322550484,0.06806238923619694,0.13824492948623188,0.009997771521555837
2013-04-30,2018-04-30,2018-05-01,2019-05-01,0.03818187112317373,0.04966171470391153,0.09672952951174653,0.009634387687691804,0.05281731557771695,0.0678072208405172,0.1283718345825596,0.009110236655046823,0.05132735827214597,0.06707930683211756,0.13585495844919884,0.009982635870767153
2013-05-01,2018-05-01,2018-05-02,2019-05-02,0.039288820189625116,0.05104310120418556,0.0995950068532906,0.009627540989008527,0.05789985619246024,0.07387196190742426,0.14130997914775875,0.009095021330761231,0.05875813383465834,0.07692993834017986,0.15676440579659423,0.009932246033535616
2013-05-02,2018-05-02,2018-05-03,2019-05-03,0.042243601770884744,0.05494106925073062,0.10759643320644222,0.009637923581001507,0.061356103695828154,0.07841117018140967,0.1506172821485465,0.009110070464551406,0.05907912367357048,0.07740195363046574,0.15870267646570785,0.01002433693306839
2013-05-03,2018-05-03,2018-05-04,2019-05-06,0.03563592430910766,0.046306280527134445,0.0896844854116413,0.00960222124639267,0.05580777186674421,0.07136455755138114,0.13579160442999524,0.009089957341653066,0.052518317209024355,0.06871978271084948,0.1363635311635736,0.009800074042169609
2013-05-06,2018-05-07,2018-05-08,2019-05-08,0.02632330429660494,0.03425854478835061,0.06597312087109262,0.009669542312977078,0.04717940842956655,0.06055065705563473,0.11451014575835014,0.009155099534619392,0.04668799567119282,0.0612746947946826,0.12319095528171953,0.009928562453553674
2013-05-07,2018-05-07,2018-05-08,2019-05-08,0.02632330429660494,0.03425854478835061,0.06597312087109262,0.009669542312977078,0.04717940842956655,0.06055065705563473,0.11451014575835014,0.009155099534619392,0.04580762611017498,0.060387705541380884,0.12082545008140645,0.01004049075904981
2013-05-08,2018-05-08,2018-05-09,2019-05-09,0.021049407532807003,0.027495483750036798,0.05239149499672921,0.009665211065806045,0.044260100044806384,0.056743603569466956,0.10693895669959398,0.00914536877838809,0.04212664826973697,0.05494047662326748,0.11103604551850697,0.010033637611447828
2013-05-09,2018-05-09,2018-05-10,2019-05-10,0.019587660368648393,0.025562475660633247,0.04862015882824165,0.009656287787858658,0.0438991340421327,0.05627046867970692,0.10600162106419353,0.009143685506603098,0.042417233333537155,0.05529584913878104,0.11130857016351361,0.010030859925881194
2013-05-10,2018-05-10,2018-05-11,2019-05-13,0.008026451441908855,0.010413949563651789,0.01988711422191064,0.009774428962833918,0.03151551710146624,0.040095924328640974,0.07611422758561641,0.009273445573299106,0.029197584426366316,0.03813462592688738,0.07533083504451457,0.010061052297389133
2013-05-13,2018-05-14,2018-05-15,2019-05-15,0.015241043228248458,0.019696531602068197,0.03811194621335145,0.009777443164855255,0.04159082057689057,0.05264023671710058,0.10167552804682266,0.009275743167216438,0.03891654913406628,0.05047972385841585,0.10223041340190876,0.010066590355428107
2013-05-14,2018-05-14,2018-05-15,2019-05-15,0.015241043228248458,0.019696531602068197,0.03811194621335145,0.009777443164855255,0.04159082057689057,0.05264023671710058,0.10167552804682266,0.009275743167216438,0.038675412756096664,0.05021385000379506,0.10044855405376746,0.010012473426311695
2013-05-15,2018-05-15,2018-05-16,2019-05-16,0.017584880094300398,0.022754638415886038,0.044158145458823635,0.009789956569462863,0.043920029863774274,0.0556812133786683,0.10785546648701239,0.009291256174033341,0.03843622743285617,0.05059957209980787,0.10327801039204793,0.010263038006768633
2013-05-16,2018-05-16,2018-05-17,2019-05-17,0.01692937567828205,0.021932950315276818,0.04248686416895548,0.009792044757490863,0.03979299647687799,0.05074545577044116,0.09736696223247521,0.009302487776958052,0.03857409660928098,0.05042055864661329,0.1003883553193381,0.010024725705230685
2013-05-17,2018-05-17,2018-05-18,2019-05-20,0.015577016426982504,0.02024977709932264,0.03903730688314626,0.00979444298093538,0.036317447189339956,0.04658930093162462,0.08862089289403174,0.009314902049491211,0.03424604179499065,0.04526588794317266,0.09128357495257816,0.010245712733988615
2013-05-20,2018-05-21,2018-05-22,2019-05-22,0.015185329416553284,0.01967541035485698,0.03793926301538833,0.009769669892843513,0.04002352503837036,0.051263409141938485,0.09810835586578666,0.009316136772554969,0.03547322240016835,0.04642523373088388,0.09422702470158552,0.010257665597706663
2013-05-21,2018-05-21,2018-05-22,2019-05-22,0.015185329416553284,0.01967541035485698,0.03793926301538833,0.009769669892843513,0.04002352503837036,0.051263409141938485,0.09810835586578666,0.009316136772554969,0.03816896405167562,0.05007565927396818,0.10070446373812554,0.01017130972706476
2013-05-22,2018-05-22,2018-05-23,2019-05-23,0.009748434308955764,0.012701878704224508,0.024256228218276076,0.009794899363998716,0.032848185820683135,0.042310512396493485,0.08009735086853219,0.009345319755063544,0.030926964875867557,0.040766592376655815,0.08012394170746977,0.010195059813525243
2013-05-23,2018-05-23,2018-05-24,2019-05-24,0.012492617044949758,0.01623020054141308,0.03119205146312221,0.009795575126785963,0.03423370135879993,0.044105635849868444,0.08363405131853646,0.009347543595342626,0.03216037081629404,0.042397618367689356,0.08525754462275,0.010242511530004933
2013-05-24,2018-05-24,2018-05-25,2019-05-28,0.009639020629263058,0.012562213775495152,0.024024462855094953,0.009812545659285837,0.03008297082726325,0.03900098387946513,0.07329365389129133,0.00936746586403424,0.03178190755067181,0.04214581465182581,0.08219396857292229,0.010061979739803363
2013-05-28,2018-05-29,2018-05-30,2019-05-30,0.008237970781122001,0.010722545233218672,0.020354550624814775,0.009745062971825097,0.027800308618413552,0.03592413671449054,0.06732532787618478,0.009337484900443008,0.02750632394213366,0.0363562795816804,0.0711957633118819,0.010071912873692626
2013-05-29,2018-05-29,2018-05-30,2019-05-30,0.008237970781122001,0.010722545233218672,0.020354550624814775,0.009745062971825097,0.027800308618413552,0.03592413671449054,0.06732532787618478,0.009337484900443008,0.030556106252435836,0.04025048535877703,0.07988410484014558,0.010195779636353089
2013-05-30,2018-05-30,2018-05-31,2019-05-31,0.006616829367022285,0.008603979039787744,0.016350009719292437,0.009764903394205271,0.028017138177085028,0.03620199539925303,0.0678533652254405,0.009335554075773803,0.026553715057300278,0.03489817102139836,0.0691780433919844,0.010164958523672621
2013-05-31,2018-05-31,2018-06-01,2019-06-03,0.003050419799448969,0.00395992425779504,0.0074920551662112185,0.009748679905166919,0.024748937952427524,0.03190874180292178,0.059571775267626914,0.009315034657125484,0.026305782214430366,0.0349209452365618,0.06732886674133844,0.010100946901836765
2013-06-03,2018-06-04,2018-06-05,2019-06-05,0.011902622430876423,0.015576032960820644,0.029822194605433,0.009836180077305882,0.03544545345585187,0.04626949822283079,0.0875281019445882,0.009431170910533528,0.03561464626352052,0.04738755286932002,0.09420406095863477,0.010268053534716121
2013-06-04,2018-06-04,2018-06-05,2019-06-05,0.011902622430876423,0.015576032960820644,0.029822194605433,0.009836180077305882,0.03544545345585187,0.04626949822283079,0.0875281019445882,0.009431170910533528,0.03710152334752641,0.04917624980418373,0.09752693917895233,0.010104043233418212
2013-06-05,2018-06-05,2018-06-06,2019-06-06,0.00917271315887668,0.011968553673009079,0.022837056013878733,0.009807450610671327,0.03381910446815598,0.04409527107414391,0.08324858659209265,0.009420224991979505,0.033025824977624574,0.04380648874151539,0.08658512088518684,0.010291517544868933
2013-06-06,2018-06-06,2018-06-07,2019-06-07,0.011756131983686883,0.015367495191576866,0.02941710832630098,0.009825415015646965,0.03839632890132943,0.05006731137342383,0.09521502109728977,0.009437189382908244,0.03974681240189851,0.05310973821620211,0.10431310792486347,0.010131452420701948
2013-06-07,2018-06-07,2018-06-08,2019-06-10,0.011778013613230933,0.015396198228033784,0.02947285474542131,0.00982547857454046,0.03775155190681016,0.04920882784161046,0.09350837061006698,0.009433792380385775,0.03471527442911311,0.04651328552402423,0.09389053681501552,0.010412291401308388
2013-06-10,2018-06-11,2018-06-12,2019-06-12,0.010808903962258665,0.014165107158610668,0.027017372591967397,0.009826208546295692,0.034541558023378736,0.04519145330472002,0.08523781448387752,0.00943480936914903,0.0376160027680045,0.04972453385225953,0.09815356616007526,0.010073430144578746
2013-06-11,2018-06-11,2018-06-12,2019-06-12,0.010808903962258665,0.014165107158610668,0.027017372591967397,0.009826208546295692,0.034541558023378736,0.04519145330472002,0.08523781448387752,0.00943480936914903,0.0333641061828661,0.04419193158390686,0.08894414435806054,0.010279988118641375
2013-06-12,2018-06-12,2018-06-13,2019-06-13,0.014316461609089327,0.018686658763182644,0.035933619850369844,0.009824332175554545,0.039028888143876755,0.05079835568320581,0.09675973128474359,0.009428110261567332,0.035831972793494135,0.04724840771002539,0.09406559406295367,0.010185674917132508
2013-06-13,2018-06-13,2018-06-14,2019-06-14,0.01446684163173832,0.018875865907999594,0.03631728102907122,0.009824183816523528,0.036825617638336985,0.04801865423949568,0.09104451232718344,0.009426954141425494,0.0301215390982808,0.039853543860918654,0.0796110242766995,0.010330909443132068
2013-06-14,2018-06-14,2018-06-15,2019-06-17,0.016195739417568352,0.021059194139252536,0.040734525964855633,0.009821760433846537,0.03554914037207828,0.04640366774125741,0.08775031611645209,0.009426560107866659,0.040091874954006276,0.05317510829947608,0.1048116253569172,0.010058514777505849
2013-06-17,2018-06-18,2018-06-19,2019-06-19,0.028579950961301594,0.0369318091128129,0.07302727361576808,0.009825498894501926,0.04473412237693885,0.05804843487469216,0.111789121357771,0.009437837586880007,0.04476863339966011,0.0597212196122733,0.12012974983967949,0.010291535463754943
2013-06-18,2018-06-18,2018-06-19,2019-06-19,0.028579950961301594,0.0369318091128129,0.07302727361576808,0.009825498894501926,0.04473412237693885,0.05804843487469216,0.111789121357771,0.009437837586880007,0.04348813523097816,0.05750973858431137,0.11367652919803678,0.010124875025193748
2013-06-19,2018-06-19,2018-06-20,2019-06-20,0.03301773909776044,0.04264665615396931,0.08497794102620605,0.009841342173737364,0.04723566529611454,0.06138057495520575,0.11857274702846043,0.009451088324847298,0.042163034965932725,0.05548745214131325,0.11297353236081677,0.01028124959261607
2013-06-20,2018-06-20,2018-06-21,2019-06-21,0.035784081975473066,0.04603070657501659,0.09228433480592668,0.009827782662525462,0.048091302151116753,0.06242170170815875,0.1207804286099265,0.009446279468053891,0.04298342895614247,0.056677519532615586,0.11624285750021345,0.010270187204704654
2013-06-21,2018-06-21,2018-06-22,2019-06-24,0.033955503337310164,0.04366005578761853,0.08732996986353093,0.00982362772287373,0.04706751153275157,0.061244760642668976,0.11809203318341174,0.009448468492074983,0.04598845501244066,0.061269026870706206,0.12362925976735271,0.010157950061181625
2013-06-24,2018-06-25,2018-06-26,2019-06-26,0.036099225602072474,0.04646400141724051,0.09280981700886483,0.009795068706138665,0.0466354258979824,0.06105816746390447,0.1166930648302072,0.009429052446073127,0.04300091230559568,0.05763255235631584,0.11388763485864356,0.010126490432577266
2013-06-25,2018-06-25,2018-06-26,2019-06-26,0.036099225602072474,0.04646400141724051,0.09280981700886483,0.009795068706138665,0.0466354258979824,0.06105816746390447,0.1166930648302072,0.009429052446073127,0.042195889913588164,0.056156257248035184,0.11468039821385403,0.010455523127936866
2013-06-26,2018-06-26,2018-06-27,2019-06-27,0.03876570737727942,0.049672383814621204,0.09988519789838297,0.009784576030238239,0.054684785747189234,0.0712498628922933,0.13795954342965164,0.009415554629080888,0.05047357404182606,0.067354541839237,0.13724720866195356,0.010303123079805935
2013-06-27,2018-06-27,2018-06-28,2019-06-28,0.038237974469295506,0.04898800572684418,0.09844339102954862,0.00978294481815895,0.05595469527978232,0.07297504834160912,0.14152606127436235,0.009424672023909812,0.054791700048770695,0.0729899299160043,0.14862876906313288,0.010196871401220135
2013-06-28,2018-06-28,2018-06-29,2019-07-01,0.03909224858102199,0.0500956272230721,0.10077780876774227,0.00978551956620005,0.05793460210452432,0.07561080667599007,0.14699662521523868,0.00943135804401891,0.057462028801677174,0.07687775479932582,0.15647051299744807,0.010210481872674322
2013-07-01,2018-07-02,2018-07-03,2019-07-03,0.04447829067987807,0.05676608895045815,0.11545813583800552,0.009787236287892416,0.0624276845954879,0.08153573651569843,0.15955994096693252,0.009447780726599141,0.05652999720288622,0.07565435760019366,0.1557012611738866,0.010346666224430891
2013-07-02,2018-07-02,2018-07-03,2019-07-03,0.04447829067987807,0.05676608895045815,0.11545813583800552,0.009787236287892416,0.0624276845954879,0.08153573651569843,0.15955994096693252,0.009447780726599141,0.056026035148219674,0.07403705287449557,0.1536650688541903,0.010230737960555394
2013-07-03,2018-07-03,2018-07-05,2019-07-05,0.040802712747016724,0.05214037250871995,0.10532521517922361,0.009777844144843277,0.05773653568688597,0.07555060118693928,0.1465571156960664,0.009437266218869917,0.05545709556933838,0.07348877574487474,0.15031773509481045,0.010237682274907407
